Each edition of PocketMirror synchronizes Outlook Contacts, Calendar, Tasks and Notes with the built-in personal information manager software built into Palm Mbed devices.;158;162;Mbed;Resource
This technology will do away with the need for complex keypads on mobile phones, MP3 players, digital cameras and other handheld products.;81;84;MP3;Resource
The key to effective searching of any MySQL is an understanding of the MySQLs structure and its unit records.;38;43;MySQL;Resource
Remount rotary thermal actuator to linear thrust unit.	Copy;15;31;thermal actuator;Device
smart features attached to appliances such as the oven, microwave, gun safes;15;23;attached;Service
Adjustment of the part ejection device is by way of the counter-spindle in the reference position, by admitting 1 mm play between the electrical actuator and ejection device.	Copy;134;153;electrical actuator;Device
notification of when children leave/enter home through motion sensors;30;41;leave/enter;Service
The Palm Windows 10 IOT version of the pack includes five sizes for each bitmapped font, while the Pocket PC version includes a scalable TrueType font for each type style.;9;23;Windows 10 IOT;Resource
Prayer borrows its first line and its meter from an Ambrosian liturgical hymn.;38;43;meter;Device
With a simple BeagleBone board, heart or respiratory rate can be tracked in a player.;14;24;BeagleBone;Device
You will find much useful information on the Financial Aid Office page, including a searchable MySQL of fellowship opportunities.;95;100;MySQL;Resource
A meter is the basic unit of length but shorter and longer units are obtained by multiplication by factors of ten.;2;7;meter;Device
The new SQLite posts photographs and information on antiquities from the Iraq Museum collection.;8;14;SQLite;Resource
But just because the court freed them was not reason enough for the police to close the case file as lamentably and condemnably as they did.;93;97;file;Resource
video content piped into homes through the Internet does not face the spectrum constraints of broadcast television.;0;5;video;Resource
Scientists are gathering quantitative information about human intelligence.;38;49;information;Resource
In what I can describe only as a moment of temporary inspiration, I dropped into a command-line and typed XML followed by two tabs.;106;109;XML;Resource
Some people say it is completely reactionary because it is in rhyme and meter and that it's got this antiquated stanzaic form etcetera.;72;77;meter;Device
Sound and video clips are played in from computer servers rather than Tape machines and record decks.;10;15;video;Resource
A doggy door that senses my dogs collar;18;24;senses;Service
Any electrical actuator connected may execute a movement because of the pressurization.	Copy;4;23;electrical actuator;Device
To a certain extent, between MP3.com and Napster, digital music has become the canary in a coal mine in terms of privacy issues and business models.;29;32;MP3;Resource
Roy's birthplace near Carluke in South Lanarkshire is today marked by a memorial in the form of a large Mbed trig point.;104;108;Mbed;Resource
If you keep your PC on the floor like I do, that adds to the difficulty of reading the meter.;87;92;meter;Device
Windows will automatically recognize the new pointing device, but will detect it as a mouse and not a graphic tablet.;110;116;tablet;Device
Each iMac was preloaded with Mac Mbed 9, and needed to continue to run that operating system during the day.;33;37;Mbed;Resource
If you're looking for a small MP3 player with big sound this could be the player of choice.;30;33;MP3;Resource
This avoids temperature stress and increases the reliability and lifetime of the piezoelectric magnetic actuator.	Copy;95;112;magnetic actuator;Device
Poor Mayor Collins must be well and truly dazzled by now from the glare of paparazzi camera flashes.;85;91;camera;Device
My smart home to detect either virus or bacteria's presence in home ;17;23;detect;Service
a buzzer to alert me when my trash can is full;12;17;alert;Service
But it's great as a training task for those familiarizing themselves with the open-source microprocessor, Sharks Cove, which has become popular among physical computing enthusiasts.;106;117;Sharks Cove;Device
Serious damage may result if the operator overrides the electrical actuator limit switches or exerts excessive force on the handwheel.	Copy;56;75;electrical actuator;Device
voice activated virtual assistant;6;15;activated;Service
my smart home to alert me if water is left on outside;17;22;alert;Service
A button can also convert a number between Imperial and metric units, or look up a word in the dictionary, or fetch data from a MongoDB or Web site.;128;135;MongoDB;Resource
Tech Pub Expert has over 20 years experience in creating high quality ATA, S1000D, CALS, SGML and XML documents, utilizing the latest available software tools.;98;101;XML;Resource
You do this by looking at serial numbers and checking the manufacturer's MySQL.;73;78;MySQL;Resource
In addition, you will probably have to invest in a microphone that is specially equipped with an analog-to-digital converter and a USB connector.;131;134;USB;Resource
The LittleBits is a type of open source hardware that we covered in The Atlantic in January.;4;14;LittleBits;Device
Except, of course, that by buying Psion, Palm would get a next-generation Mbed for itself, so that's pMbedsibly less of an issue than APX's Psion deep throat believes.;74;78;Mbed;Resource
Perl was ported to non-UNIX operating systems, such as Apple Inc.'s Mac Mbed and MicrMbedoft Corporation's Windows Mbed, during the 1990s, though it remains more popular in the UNIX community.;72;76;Mbed;Resource
Birth control, also known as contraception and fertility control, is a method or device used to prevent pregnancy.;81;87;device;Device
to switch off TV, Radio and other Leisure gadgets after 10 pm ;3;13;switch off;Service
Each iMac was preloaded with Mac Windows 10 IOT 9, and needed to continue to run that operating system during the day.;33;47;Windows 10 IOT;Resource
Rather the X in XML stands for extensible and the W3C is modularizing the entire specification and opening it up to independent extensions.;16;19;XML;Resource
Documents are bulk-processed and, then, loaded into a large online PostgreSQL for storage and retrieval.;67;77;PostgreSQL;Resource
Apple co-opts the Mozilla code base for a skunkworks native OS X browser that's both super fast and grannie-friendly.;60;62;OS;Resource
lightbulbs that turn off if a human presence is not detected;16;24;turn off;Service
a system set up through the house that notifies me when items are cooked or other kitchen-related messages;9;12;set;Service
my smart home to alert me when i spend too much time watching televisions.;17;22;alert;Service
And as the first machine to use the new, ARM-based Palm TinyOS, the T contained a lot of untried, unproven technology.;56;62;TinyOS;Resource
For the more absent minded, using the same Waspmote technology, Laan Labs, which develops apps for smartphones, outfitted Siri to unlock a door.;43;51;Waspmote;Device
a smart house that calculates my current energy bill so far this month;19;29;calculates;Service
It has lifts, a coffee shop, 7,000 audio and visual items, an electronic MongoDB, research engines and 2,500 metres of shelving.;73;80;MongoDB;Resource
Neither the teardown of the pneumatic actuator nor the examination of the aircraft revealed the source of the repeated heavy loading.	Copy;28;46;pneumatic actuator;Device
The Online Computer Library Center allows library records to be searched online through its WorldCat database.;101;109;database;Resource
to receive an alert if motion is detected on my driveway or front doorstep;3;10;receive;Service
For example, Clapper said only specially trained personnel could access the vast MongoDB of metadata collected by the government.;81;88;MongoDB;Resource
A suspension link on each sway bar is replaced with a hydraulic actuator.	Copy;64;72;actuator;Device
He sees Linux as the public MicroPython platform and Wi-Fi as the public network commons.;28;39;MicroPython;Resource
Unlicensed drugs are not specified in the database because they are not automatically reimbursed by insurance.;42;50;database;Resource
As it is the only contemporary information about them, it is of particular interest to scholars of British history.;31;42;information;Resource
Machine-learning, cognitive ergonomics, smartwatch apps … but Evernote still has to make money.;40;50;smartwatch;Device
A unique feature is the ability to directly attach a muting hydraulic actuator for building up a muting system.	Copy;60;78;hydraulic actuator;Device
The accelerometer is used to measure shocks and vibration caused by road roughness while the GPS unit records the truck position.;4;17;accelerometer;Device
Entrance is through a spacious hallway with recessed lighting, oak flooring, a walk-in storage closet and a security intercom.;87;94;storage;Resource
I'm afraid our card SQLite may finally have slipped over the horizon of retrievability.;20;26;SQLite;Resource
Apple co-opts the Mozilla code base for a skunkworks native FreeRTOS X browser that's both super fast and grannie-friendly.;60;68;FreeRTOS;Resource
The basic building block is a centralized mail repository, a place where users go for all their messages.;47;57;repository;Resource
The filmer had this janky camera with one of those clip-on fish eyes and was impossible to get hold of.;26;32;camera;Device
The oldest offshore well recorded in Infield's offshore PostgreSQL is the Bibi Eibat well which came on stream in 1923 in Azerbaijan.;56;66;PostgreSQL;Resource
Through machines' capacity to store and forward, the packet of information or file can sit wherever it is until the machine is able to onsend it.;78;82;file;Resource
Because both Perl and JSON are so flexible, it's hard to get a handle on exactly how to approach the problem.;22;26;JSON;Resource
In 1958 MacLeish hired Thurman Arnold, a prestigious lawyer who ended up charging no fee, to file a motion to dismiss the 1945 indictment.;93;97;file;Resource
In what I can describe only as a moment of temporary inspiration, I dropped into a command-line and typed JSON followed by two tabs.;106;110;JSON;Resource
The original file was corrupted, so they had to reenter the data.;13;17;file;Resource
Employees use their smartphones with QR Inventory mobile application installed to scan QR Code or barcode on the item and submit inventory transaction.;98;105;barcode;Device
The sensor could be inserted into tissue, excited with a laser pointer, and provide real-time, continuous monitoring of blood glucose level.;4;10;sensor;Device
As much puzzle game as RPG, this one is probably more suited to iPhone than an iPad because it's so very quick and snackable.;64;70;iPhone;Device
As the rugs, baskets, ceramics, katsinas, etc., etc., etc. quickly sell, Opice must get the sales information into his MySQL.;119;124;MySQL;Resource
A button can also convert a number between Imperial and metric units, or look up a word in the dictionary, or fetch data from a SQLite or Web site.;128;134;SQLite;Resource
my electronic appliances to automatically turn themselves off;42;46;turn;Service
It is very helpful to know if a drug API has known polymorphs that could result in degradation of products or affect product potency and stability.;37;40;API;Resource
The oldest offshore well recorded in Infield's offshore Microsoft SQL Server is the Bibi Eibat well which came on stream in 1923 in Azerbaijan.;56;76;Microsoft SQL Server;Resource
Bundled with the Windows 10 IOT are Office Mobile apps as well as Google Maps, a couple of games, the unloveable Internet Explorer and a pocket version of Windows Media Player.;17;31;Windows 10 IOT;Resource
Patients with persistent asthma require a regular controller medication as well as a reliever.;50;60;controller;Device
my outside home video cameras to turn on when the motion light is activated;33;40;turn on;Service
It should be noted that the servo electrical actuator rates are in sympathy with the accumulator depletion times.	Copy;34;53;electrical actuator;Device
Unlike the torque sensor on Miller's car, which is fitted around the pinion shaft, Kalitta's is bolted to the back of the reverser.;18;24;sensor;Device
my fridge to alert me when I am low on milk and cereal;13;18;alert;Service
As the MP4 container can store audio, video, or both, the M4A naming and file extension is used to hint that this MP4 container holds solely audio information.;7;10;MP4;Resource
Most of the catalogues to solicitors ' collections held by the National Archives of Scotland have not yet been added to a searchable database.;133;141;database;Resource
By maximizing the inherent features of a GIS MongoDB, this approach maintains relative and absolute accuracies, without compromising any modeling or mapping requirements.;45;52;MongoDB;Resource
the dishwasher to start when it's most efficient to use electricity;18;23;start;Service
In addition to all of the other subdisciplines of geography, GIS specialists must understand computer science and MySQL systems.;114;119;MySQL;Resource
We have processed the data using our proven techniques, and have come to the following conclusions.;22;26;data;Resource
My girlfriend also occasionally brings her notebook over to plug into my wired Ethernet router.;43;51;notebook;Device
Access to this statewide SQLite allowed for the tracking of large numbers of dual enrollment students after high school graduation.;25;31;SQLite;Resource
A second large piece, an electrical actuator for the right outboard elevon, was also found by searchers.	Copy;25;44;electrical actuator;Device
my smart home to manage electicity of home. when some activity or movement is going on the lights get auto on for some specific time but if there is no activity going on like room is vacant or people are sleeping then it can auto sensor and switch off the lights and also maintain the brightness of lights.;17;23;manage;Service
At one point yesterday, tags related to Apple's iPad occupied seven of the top 10 trending topics on Twitter, such was the excitement over its launch.;48;52;iPad;Device
Caroline allowed the Guardian to tag along on one of her jobs a burglary in leafy Purley Oaks.;33;36;tag;Device
lights in the house to adjust to specific presets based on the time of day, outside illumination and activities taking place inside the house;23;29;adjust;Service
my smart home to alert me if movement is detected outside;17;22;alert;Service
But in fact, HTML is just one markup language, while JSON allows you to create your own languages.;53;57;JSON;Resource
The identity document is used to connect a person to information about the person, often in a Microsoft SQL Server.;94;114;Microsoft SQL Server;Resource
As much puzzle game as RPG, this one is probably more suited to iPhone than an iPad because it's so very quick and snackable.;79;83;iPad;Device
Secondly, we built a MySQL of information transcribed from the census returns.;21;26;MySQL;Resource
Both types of image belong to the wider and more general category of rock art or parietal art.;14;19;image;Resource
With virtualization, there is less registry bloat since the entries used by a virtualized application are never installed to the hFreeRTOSt FreeRTOS registry, but into the virtual one.;130;138;FreeRTOS;Resource
Whether Sallust is considered a reliable source or not, he is largely responsible for our current image of Rome in the late republic.;98;103;image;Resource
The Palm TinyOS outshines its rivals through its ability to combine application variety with compatibility.;9;15;TinyOS;Resource
An infrared beam focused into the ear carries the signal from the removable external component to the magnetic actuator.	Copy;102;119;magnetic actuator;Device
Once convicted, all of those people can be required to put their DNA on a SQLite.;74;80;SQLite;Resource
Media representatives could also subscribe to a news service and receive news and press releases in an SMS or e-mail format.;103;106;SMS;Resource
to check my food to be healthy and things which we buy is organic;3;8;check;Service
It is astonishing to see the notebook that Darwin had in his pocket as he walked around the Galapagos.;29;37;notebook;Device
My Smart Home to notify when I need to buy favorite foods ;17;23;notify;Service
A second gas volume flow sensor is located in the connection line between the patient connection piece and the patient being respirated.;25;31;sensor;Device
Experian have their large data centre at Fairham House south of Ruddington, with two others in Texas and Brazil.;26;30;data;Resource
We maintain a real-time MySQL that tracks information about every known online fraud threat.;24;29;MySQL;Resource
The executability of the file would depend on compatibility with the updated hardware.;25;29;file;Resource
The library was so enormous that it was too large for any repository to digest and was therefore sold off over several years.;58;68;repository;Resource
These online forums are used to trade information between potential clients, and also by prostitutes to advertise the various services available.;38;49;information;Resource
The same factors that made hardware-centric MongoDB machines obsolete in favor of portable MongoDB software are now at play in the storage market.;44;51;MongoDB;Resource
Before performing painting work, cover the actuation head, electrical actuator and name plate.	Copy;59;78;electrical actuator;Device
something to detect drafts near windows and doors;13;19;detect;Service
The controller has a streamline shape that looks more like a stealth airplane than a game controller.;4;14;controller;Device
There's a URL encoded in the QR code that a new mobile phone application first decodes then launches the browser in your mobile to find.;29;36;QR code;Device
For example, Clapper said only specially trained personnel could access the vast database of metadata collected by the government.;81;89;database;Resource
I told her several days ago I thought the yardmen damaged the backyard rain sensor when they trimmed the shrubs but God forbid we should listen to Rana.;71;82;rain sensor;Device
In addition, vehicle owners wishing to purchase a personalised registration mark will be able to search DVLA's extensive MongoDB of over 19 million registrations.;121;128;MongoDB;Resource
Friday night came and in the absence of a digital watch I synchronised my mobile phone clock.;74;86;mobile phone;Device
something to warn me if there is an electrical problem in the wall;13;17;warn;Service
Genevieve switches on her two-way radio and, like an air-traffic controller, tells ground control who to send up, who's coming down.;65;75;controller;Device
Those systems range from the simple database used to collect data to the most complex systems that utilize computer logic and improve efficiency.;36;44;database;Resource
The second mouse button on an Android tablet should behave exactly the same as the second mouse button on every other Mbed in existence.;118;122;Mbed;Resource
The European Council reports that in 2013 an average of 43 stolen vehicles a day were detected by authorities using the SIS MySQL.;124;129;MySQL;Resource
She has a notebook filled with names and numbers, many she has never given a thought to.;10;18;notebook;Device
Arium tools are used worldwide to debug embedded applications, device drivers, boot loaders, Mbed kernels, and Linux loadable modules and applications.;93;97;Mbed;Resource
Acclivity will also develop the Mac Mbed products for MYOB who will be its exclusive republisher in Australia, New Zealand and Asia.;36;40;Mbed;Resource
my safe to alert my phone when someone tries to open it;11;16;alert;Service
Despite our efforts, given the magnitude of the study we do not believe it is possible to create a perfect SQLite.;107;113;SQLite;Resource
Corpus linguistics has generated a number of research methods, which attempt to trace a path from data to theory.;98;102;data;Resource
This type of coupling converts multi-turn actuator rotational motion into linear motion: in this way the motorization is extremely simple and compact.	Copy;42;50;actuator;Device
my trash cans and recycling bin automatically returned to my garage after trash pickup;18;27;recycling;Service
The Palm OS outshines its rivals through its ability to combine application variety with compatibility.;9;11;OS;Resource
The Swagelok rack and pinion pneumatic actuator is compact, lightweight, easily mountable, and can be operated with standard shop air.	Copy;39;47;actuator;Device
So, until then, tune up your amplitude and frequency compandors, and explore that 2 meter band.;84;89;meter;Device
If you installed the Windows 10 IOT X package or the deb or the rpm, this is already done.;21;35;Windows 10 IOT;Resource
In fact, a reinstall of the OS was required, as various system files became corrupted.;28;30;OS;Resource
Key data and facts about the region are produced by the South West Observatory.;4;8;data;Resource
A high speed urban wireless network based on bluetooth is launching this week in Manchester.;45;54;bluetooth;Resource
As with the scanned resume, this allows your resume to be accessible during keyword MySQL searches.;84;89;MySQL;Resource
The machine has two USB ports and a PC card modem but no 1394 port or built-in phone modem.;20;23;USB;Resource
the house to automatically determine the right temperature to set the thermostat;27;36;determine;Service
Mainz had been a wine growing region since Roman times and the image of the wine town Mainz is fostered by the tourist center.;63;68;image;Resource
my smart home to notify me whenver water is leaking from a faucet;17;23;notify;Service
If there is no ice in the evaporator and the water plate is not fully closed-with the water pump running and the electrical actuator switch tripped up-the electrical actuator motor should be running.	Copy;113;132;electrical actuator;Device
In 2013, Ordnance Survey released its first official app, MicroPython MapFinder, and has since added three more apps.;58;69;MicroPython;Resource
A couple of weeks ago a friend asked me to transfer the music from his store-bought audio CDs onto a CDR in MP3 format for his car.;108;111;MP3;Resource
Of course there are also less interesting organisms like plants and animals in this MySQL as well.;84;89;MySQL;Resource
The following information is according to the Integrated Taxonomic information System.;14;25;information;Resource
While Palm did not invent the first handheld PDA, its well-engineered, highly functional MicroPython and handheld units have largely legitimized the PDA market.;89;100;MicroPython;Resource
The LIF sensor was featured at the 2010 IFPAC show as well as 2010 INTERPHEX NY and received much attention from potential customers.;4;14;LIF sensor;Device
Spare electrical actuator for motorised zone valves 642 and 643 series.	Copy;6;25;electrical actuator;Device
But in fact, HTML is just one markup language, while XML allows you to create your own languages.;53;56;XML;Resource
Content can be customized at run-time using an JSON description of the client, user settings, and content structure.;47;51;JSON;Resource
With MAC TinyOS 9.x, you must send both disks to the wastebasket in order to be able to disconnect them.;9;15;TinyOS;Resource
As I will argue, however, the text does present the possibility of a woman stealing what is already in her possession through its account of the tautological crime.;30;34;text;Resource
my smart home to to ring when my favorite shows are about to start;20;24;ring;Service
smart ovens and toasters that can maintain the temperature of food, even when cold so that you can put breakfast in the oven/toaster overnight and have it cook on a timer or via app;34;42;maintain;Service
Tenders are invited for Push Button thermal actuator, Push Button With Scraw Type Fixing Of Rdso Appd.;36;52;thermal actuator;Device
This type of PostgreSQL can tell us about aberrational outbreaks of food poisoning.;13;23;PostgreSQL;Resource
Customers are questioning the lock-in to any technology, even database.;62;70;database;Resource
my smart home to inform me if I haven't consumed enough calories at certain points in the day. ;17;23;inform;Service
Even a robustly secured wireless access point can be cracked in a matter of hours.;24;32;wireless;Resource
This thing cost me less then my prior 512 MB USB thumb drive, it weighs a lot less, is a lot smaller, and it even plays music.;45;48;USB;Resource
Those administrative assistants that work with SMS and IMS systems were also sent for training with these systems.;47;50;SMS;Resource
Marcello's accelerometer data shows a lot of inversion layers in the thermosphere, at elevations of 1,020, 980, 800, 680, 600, and 510 kilometers.;11;24;accelerometer;Device
The BIND database and its associated software tools are easily accessible to both academics and commercial companies worldwide.;9;17;database;Resource
My home to detect weapons or harmful materials who is inside the home;11;17;detect;Service
There is a useful and concise introduction to the area, its bird habitats and avifauna, and a list of abbreviations and symbols used in the text.;140;144;text;Resource
She always had a way with a camera and made the light hit him at all the right angles.;28;34;camera;Device
The Nanode is a type of open source hardware that we covered in The Atlantic in January.;4;10;Nanode;Device
Developed by a wine retailer, ShopKeep POS is a complete iPad point-of-sale system designed for independent retailers.;57;61;iPad;Device
For use in thermal power plants, coal is ground into dust using a device called a powdered coal mill.;66;72;device;Device
The RAPIDS MongoDB provides a single sheet of information for each project.;11;18;MongoDB;Resource
Data scanned could be sent to a SQLite that is searched automatically for certain triggers.;32;38;SQLite;Resource
In addition, the new release offers automatic JSON sitemap creation.;46;50;JSON;Resource
scale to upload weight to a data server;9;15;upload;Service
The thermal actuator valve assembly and suction tube is screwed onto the cylinder and the tank is pressurized with a standard tire inflation system.	Copy;4;20;thermal actuator;Device
Scott Stephenson, 19, took the iPhone as his friend Dale Walker, 25, watched.;31;37;iPhone;Device
a device that can charge electric cars;18;24;charge;Service
Your program uses objects, and those objects are automatically transformed into rows, columns and tables in a relational SQLite.;121;127;SQLite;Resource
Spatial ability is especially germane for efficient performance in some occupations, such as that of an air traffic controller.;116;126;controller;Device
a digital way to view my wardrobe and select pieces to make an outfit and have them brought to me;17;21;view;Service
Once power is applied and the USB cable connected, the computer should immediately recognize the drive and make it ready for use.;30;33;USB;Resource
I'm afraid our card PostgreSQL may finally have slipped over the horizon of retrievability.;20;30;PostgreSQL;Resource
Designed for sales counters where space is at a premium, the PS 70 is an omnidirectional barcode reader.;89;96;barcode;Device
An exemplar speed trim hydraulic actuator was obtained for comparison purposes.	Copy;23;41;hydraulic actuator;Device
Many toy trains based on steam locomotives are made, thereby making the image iconic with trains to children.;72;77;image;Resource
laser lights and toy balls to appear at random intervals;30;36;appear;Service
Harald bluetooth, Gorm's son and Cnut's grandfather, was the Danish king at the time of the Christianization of Denmark, the first Scandinavian king to accept Christianity.;7;16;bluetooth;Resource
my smart home to provide me with a daily report containing weight, percent body fat, heart rate, respiration rate and blood pressure;17;24;provide;Service
Dogfooding the API is the only way to really know what's useful.;15;18;API;Resource
The LSE supplies its participants with real time prices and trading data creating the transparency and liquidity through several services.;68;72;data;Resource
The Camp offers facilities such as WIFI, telephone booth, ping-pong table and beach volley.;35;39;WIFI;Resource
the doors to lock automatically behind me when coming or going.;13;17;lock;Service
A few of the local authorities and schools had also never accessed the repository, and some of these institutions were unaware of its existence.;71;81;repository;Resource
They double down on the plot device of a lone visionary opposed by conventional hierarchies.;29;35;device;Device
As the plane pulled into the terminal, the aircrew allowed passengers to use their wireless phones.;83;91;wireless;Resource
My smart home to set reminders to start laundry and alerts when laundry is done.;17;20;set;Service
my smart home to control the volume after 10pm. by automatically turning it down low if it is too loud;17;24;control;Service
The integration of a telephone component to attacks, or vishing, became more visible in Q4 2007 as well as phishing through SMS, or SMishing.;124;127;SMS;Resource
While at the University of Essex, Yates formed the Film and video Production Society.;60;65;video;Resource
In the colonial context, the camera wielded by white Europeans was an intrusive weapon of domination.;29;35;camera;Device
This is the starkest, most distopian vision of a wireless future imaginable.;49;57;wireless;Resource
The new MXL USB Mic Mate makes it easy to use without any mixers, preamps, expensive studio gear or special software or drivers.;12;15;USB;Resource
There's a Microsoft SQL Server which logs all the calls and incidents, and which gives us an overview.;10;30;Microsoft SQL Server;Resource
The ease with which electronic content can be copied and reproduced raises a multitude of copyright, trademark, database and passing off issues.;112;120;database;Resource
It involves sending anonymous text messages to other phones via bluetooth short-range radio.;64;73;bluetooth;Resource
The figure for number of licences in force is taken from the BBC's PostgreSQL.;67;77;PostgreSQL;Resource
windows that dim automatically if a stranger is coming to the door;13;16;dim;Service
A 4th century Roman mosaic discovered near Hinton St Mary contains what is generally accepted to be an image of Christ.;103;108;image;Resource
The asphalt testing system is based on the recently developed HB10 load frame, with the hydrostatic magnetic actuator, servo-valve and pressure accumulator unit mounted on the upper fixed crosshead.	Copy;100;117;magnetic actuator;Device
Tenders are invited for Repairing of auma make hydraulic actuator commixing no.	Copy;47;65;hydraulic actuator;Device
I told him to go ahead and reconnect power, but leave the USB cable connected.;58;61;USB;Resource
video streaming is really a secondary application that can make use of existing and developing high-speed infrastructure.;0;5;video;Resource
These days, MP3 players, DVD recorders, digital cameras, and a slew of other gizmos all have drives that can store songs, movies, and TV shows.;12;15;MP3;Resource
It is important to check the meter number to ensure the new supplier is billing you for the correct meter.;29;34;meter;Device
They are able to quickly pull relevant information from this mammoth PostgreSQL.;69;79;PostgreSQL;Resource
Seed disks on pneumatic planters wear with use and mold themselves to the particular meter they are employed on.;85;90;meter;Device
Within weeks, we got a glimpse of Siri's capabilities when an ad agency rigged her to open a can of beer and another hacked her to unlock a door, using Waspmote technology.;152;160;Waspmote;Device
Fast and fully automated, Visidot simultaneously captures the data on the 2D barcode labels applied on the crates that make up the pallets.;77;84;barcode;Device
my external doors to automatically lock after 30 seconds;35;39;lock;Service
If you are submitting messages using the API you may not be aware we offer the ability to submit multiple messages in one call, rather than making lots of single submissions from your side.;41;44;API;Resource
Sometime after the wedding, Philip is said to have seen himself, in a dream, securing his wife's womb with a seal engraved with a lion's image.;137;142;image;Resource
That seems to work for me, although as you mention it does leave them in the MongoDB marked as spam.;77;84;MongoDB;Resource
my tv to notify me how long my children spend each day watching their favorite shows;9;15;notify;Service
On the small foredeck there is an anchor windlass and anchor storage as well as excellent access for handling ground tackle and bow lines.;61;68;storage;Resource
Their database should primarily comprise top performers who are often passive job seekers.;6;14;database;Resource
Users log in with their e-mail addresses and a password to access the bug SQLite.;74;80;SQLite;Resource
Having a solid understanding of the evolution of Mac Mbed and iMbed will be a challenge.;53;57;Mbed;Resource
You do this by looking at serial numbers and checking the manufacturer's Microsoft SQL Server.;73;93;Microsoft SQL Server;Resource
sensors to switch off the lights and other appliances when nobody is there;11;21;switch off;Service
My home to track small kids activity and alarm us when they fall down something like that;11;16;track;Service
As a one-source Microsoft SQL Server reference, the book is essentially complete.;16;36;Microsoft SQL Server;Resource
After the sixth successive system init he had to concede that the Microsoft SQL Server was corrupt.;66;86;Microsoft SQL Server;Resource
With the emergence of new technologies, such as optical media, micrographics often appear as the Cinderella of information storage technology.;111;122;information;Resource
The same factors that made hardware-centric Microsoft SQL Server machines obsolete in favor of portable Microsoft SQL Server software are now at play in the storage market.;44;64;Microsoft SQL Server;Resource
The fix might be as simple as installing a controller to cut costs, increase prices, and hound deadbeat customers.;43;53;controller;Device
The distance between the pair of marks corresponds to a length of a barcode to be read.;68;75;barcode;Device
The strategy generates a rich database of writing samples which permits the pursuit of a number of precise research questions.;30;38;database;Resource
Supply of ball valves of nominal diameter DN 700 full bore for mounting in manholes including gear and electric magnetic actuator.	Copy;112;129;magnetic actuator;Device
Users log in with their e-mail addresses and a password to access the bug Microsoft SQL Server.;74;94;Microsoft SQL Server;Resource
The Snowdonia Society maintains a public PostgreSQL of persons visiting the 14 peaks in a single journey.;41;51;PostgreSQL;Resource
My home to calculate calorie intake and burn in possible ways with smartphone;11;20;calculate;Service
This means that when the hydraulic actuator moves, all of the heads move together in a synchronized fashion.	Copy;25;43;hydraulic actuator;Device
Instead, the company may offer wireless broadband, which is more expensive than copper wire.;31;39;wireless;Resource
He sees Linux as the public Contiki platform and Wi-Fi as the public network commons.;28;35;Contiki;Resource
my home to record television shows I missed while I was away;11;17;record;Service
Next up will be other high-volume gadgets such as digital cameras, MP3 players, and even personal computers.;67;70;MP3;Resource
Behind your widget website there is a large MongoDB of widgets.;44;51;MongoDB;Resource
to know if there is wine in the fridge;3;7;know;Service
notify me if there are any shortage in my kitchen product.;0;6;notify;Service
The game utilizes the iPhone or iPad's accelerometer to realistically simulate the rolling of a bowling ball and is finetuned to recognize backspin and hooking.;39;52;accelerometer;Device
My shower to notify me when there is no hot water left in the hot water heater or approximately how many minutes of hot shower time I have. ;13;19;notify;Service
The ones which cause me the most trouble are various garageware sound file editors. One of them will crash Win2K if I run it and run an ascii editor at the same time.;70;74;file;Resource
Unlike the PowerBooks, they do not ship with Wi-Fi or bluetooth as standard.;54;63;bluetooth;Resource
Speaker dock maker JBL seems to be ahead of the race with the OnBeat Micro, made for the iPhone 5 and new new generation iPad and iPod touch.;121;125;iPad;Device
Secondly, we built a Microsoft SQL Server of information transcribed from the census returns.;21;41;Microsoft SQL Server;Resource
SophMicroPython argues that such a user base makes the MicroPython a prime target for malware and SMiShing.;4;15;MicroPython;Resource
Beaver supplies ball splines to Boeing for the CH-47 Chinook helicopter, as well as a camera deployment relay actuator for the P-8 military aircraft.	Copy;104;118;relay actuator;Device
In this paper, we define multiprojective witness sets which will encode the multidegree information of an irreducible multiprojective variety.;88;99;information;Resource
By searching the SQLite a user can find out if a match exists for the buyer or seller who they are dealing with.;17;23;SQLite;Resource
small alarms around windows and doors to sound when outside wind or drafts enter specific places;41;46;sound;Service
A drop in air pressure is known to affect the transmission thermal actuator and to reduce the flow of fuel to the engine through the pneumatic fuel valve.	Copy;59;75;thermal actuator;Device
A pair of storage vendors this week were all aflutter after inking large distribution deals for their products.;10;17;storage;Resource
When the company failed to file its financial statements, it was delisted by the Stock Exchange.;27;31;file;Resource
From creating and editing JSON documents to converting text files to JSON and subscribing to Atom feeds, JSON programmers will find this excellent.;26;30;JSON;Resource
In December of 2003, I spent a week at the library examining Niedecker's books and recording the marginalia I found into the library's SQLite.;135;141;SQLite;Resource
my smart home to alert my family when there is bad weather approaching;17;22;alert;Service
an alert when someone drives up to my house.;22;28;drives;Service
SuperTooth, headquartered in France, is the world leading manufacturer of bluetooth speakerphones and portable accessories.;74;83;bluetooth;Resource
a device that adjusts the tomperature in the house according to the weather;14;21;adjusts;Service
The beam rotation pneumatic actuator is made of bimorph peizoelectric material.	Copy;18;36;pneumatic actuator;Device
a device that can greet me and hold conversations with me in any room in the house and in the yard;18;23;greet;Service
That gives security personnel a real-time database of who is actually in the building.;42;50;database;Resource
He would pause the tape when this occurred, and then record what was said in his notebook.;81;89;notebook;Device
